noncompliance,股东权益/负债合计_EquTotLia,股东类别_SHType,每股收益(元/股)_BasicEPS,每股经营活动现金流量(元/股)_OpeCFPS,营业利润/营业总收入()_OpePrTOR,净利润()_NetPrf,有形净值债务率(%)_DbTanEquRt,每股现金及现金等价物余额(元/股)_CCEPS,资产负债率(%)_DbAstRt,经营现金净流量(元)_NOCF,股东总户数(户)_SHNum,利润总额增长率(%)_TotPrfGrRt,营业收入增长率(%)_OpeIncmGrRt,户均持股数(股/户)_AvgHS,每股资本公积金(元/股)_CapSurFdPS,股东权益周转率(次)_EquRat,产权比率(%)_DbEquRt,权益乘数(%)_EquMul,营业收入3年复合增长率(%)_OperaInc3GrRt
0.0,57.8423,1,0.4448,0.8348,4.2754,867811519.99,205.7392,4.8429,61.3625,1628961753.49,70768.0,53.0364,3.9252,27572.0,3.0951,1.7051,158.8156,2.5882,1.9378
0.0,234.1488,0,0.12,0.2042,8.4093,31005798.58,55.1972,0.3625,32.764,54149827.93,30874.0,110.9675,7.1282,8588.0,2.2638,0.8036,48.7298,1.4873,-2.5658
0.0,213.3024,0,0.26,0.3831,3.7603,225911649.41,48.9174,2.0894,31.4138,329677482.52,31273.0,122.7233,13.3087,27517.0,1.7911,1.2801,45.8019,1.458,21.9418
0.0,97.9299,1,-0.564,1.1247,-6.9712,-1498372974.14,156.0041,2.1369,48.9398,2989759802.11,93070.0,-204.3462,-18.2624,28561.0,6.4858,0.9504,95.8471,1.9585,-7.3305
0.0,476.8661,1,0.31,0.7517,15.3656,239123149.46,22.1911,1.5765,16.9836,583176759.44,62570.0,52.7129,9.5432,12398.0,2.507,0.3931,20.4581,1.2046,8.1214
0.0,177.3028,1,0.91,1.7774,7.7202,466122249.0,60.038,3.334,35.234,911094946.24,24105.0,-5.6009,1.6577,21265.0,1.5215,2.2032,54.4019,1.544,-1.0491
0.0,135.1019,0,0.5068,-0.5363,13.8543,91225011.07,77.36,2.5556,42.5347,-128711786.08,36406.0,-2.4777,-1.4606,6592.0,3.2479,0.9552,74.0182,1.7402,1.9023
0.0,66.314,0,0.85,1.2223,6.9139,168805812.18,160.0116,0.385,60.1272,242268043.13,17.0,-21.8472,-8.0903,11659412.0,1.3054,2.2218,150.7978,2.508,32.12
0.0,640.8321,0,-0.8382,-0.0267,-206.8328,-794651314.85,43.885,0.1961,13.3097,-25504596.26,79155.0,-17.6926,-30.6492,12086.0,2.9447,0.1102,15.3532,1.1535,-9.9388
0.0,176.9457,0,1.71,1.9864,17.4129,285400979.33,63.3686,5.6818,36.0329,331178325.78,8901.0,10.8178,11.9832,18730.0,2.7863,1.1654,56.3304,1.5633,9.9652
0.0,266.5385,0,0.06,-0.0596,4.0113,9663885.61,42.5447,2.4257,26.8441,-9967661.95,25381.0,109.7913,-21.9166,6595.0,2.1359,0.4867,36.6943,1.3669,18.3515
0.0,346.2943,0,0.2393,0.719,7.6318,100135223.91,31.8249,0.8213,22.4067,309205414.86,19571.0,-22.2004,0.928,21973.0,2.899,0.6205,28.8772,1.2888,-1.3695
0.0,520.7665,0,-0.13,0.3142,-9.9518,-13288091.74,21.7907,2.0132,16.1053,32558082.65,10251.0,-137.6319,-21.7257,10109.0,3.3329,0.2456,19.197,1.192,-14.9575
0.0,266.4968,0,1.08,1.8456,16.859,333596919.27,39.8966,3.1003,27.2854,571098123.84,20549.0,10.706,10.0876,15059.0,1.4604,0.9521,37.5239,1.3752,26.4136
0.0,127.8902,1,2.19,3.9812,24.877,21239015394.53,125.2267,1.4963,36.0052,38598156413.87,59126.0,-33.7972,2.4122,163972.0,0.1188,1.7245,56.2628,1.5626,21.587
0.0,68.3768,0,0.5466,0.3465,4.7718,317075752.08,272.0494,0.8556,59.1914,204544610.05,25277.0,-47.9392,6.327,23353.0,3.1324,1.5342,145.0462,2.4505,24.211
0.0,727.4636,0,0.78,2.1964,5.5712,73368764.49,14.5361,11.3155,12.0236,209899313.26,14688.0,-67.151,-4.8651,6506.0,22.966,0.4382,13.6668,1.1367,13.3634
0.0,184.1266,0,1.28,0.894,13.3414,986707377.83,60.4251,2.5935,35.0423,688487880.39,45223.0,11.7503,-0.3265,17030.0,1.2662,1.2532,53.9464,1.5395,7.5812
0.0,55.7683,0,-0.57,0.2421,-11.1475,-379033867.76,228.5645,0.7936,64.2027,160069405.63,73500.0,63.2589,9.3681,8997.0,2.2592,1.9754,179.3508,2.7935,-5.0489
0.0,33.1335,0,0.13,1.2361,0.3158,435458340.57,355.4611,2.3234,70.4194,4531834805.15,46706.0,136.0456,-10.4585,78497.0,2.478,5.3752,238.0591,3.3806,16.3544
0.0,181.7507,0,0.2611,0.6744,12.0262,53736852.5,58.9976,0.593,35.0558,138769729.87,13244.0,-49.3856,18.0132,15536.0,0.8094,0.6439,53.9783,1.5398,13.2943
0.0,57.2977,0,-0.0918,0.9023,1.0463,-60829137.13,263.0896,0.8339,58.5889,597819365.28,27728.0,-98.436,-31.6599,23895.0,0.2193,1.6181,141.4813,2.4148,-0.3796
0.0,163.233,1,0.136,-0.8458,2.9445,69170645.59,64.0921,1.1145,37.9892,-430306219.29,25608.0,2.8176,-12.4325,19867.0,2.6684,0.8742,61.2621,1.6126,-4.0604
0.0,587.8911,1,0.44,0.4316,30.1365,396625528.72,18.1137,2.3493,14.4571,393399906.11,66721.0,107.6123,10.1075,13662.0,2.9929,0.3154,16.9004,1.169,11.0945
0.0,832.2915,0,0.5206,0.2978,24.2852,104295891.23,12.9052,0.3479,10.6786,59931959.93,8579.0,-3.3723,-2.3188,23455.0,0.6068,0.4751,11.9552,1.1196,5.2476
0.0,329.8829,1,0.35,0.3735,10.3293,164744450.47,34.7611,1.2051,22.0677,176539933.01,28672.0,15.0939,16.6849,16484.0,0.7443,0.9592,28.3165,1.2832,10.7838
0.0,158.2961,0,0.23,-0.4193,5.011,164405093.93,63.7963,0.9231,38.6373,-293731701.57,20045.0,-46.5589,0.4382,34947.0,0.0169,1.2697,62.9655,1.6297,27.7439
0.0,301.5569,1,-0.61,0.1911,-118.8412,-425343816.14,54.0518,0.277,24.8991,133166057.78,61598.0,36.3995,-17.1103,11313.0,2.8404,0.1546,33.1542,1.3315,-25.9869
0.0,96.459,0,0.14,0.6632,3.1584,50868626.17,136.7093,0.4071,49.061,237902149.98,20619.0,27.9723,10.2965,17398.0,2.8358,1.1858,96.3133,1.9631,8.5555
0.0,184.4262,0,-0.54,0.1818,-20.4463,-64087073.45,60.4583,0.5793,35.1585,21813073.3,28143.0,-63.8171,-4.0534,4264.0,2.2276,0.7154,54.2222,1.5422,7.8825
0.0,237.2996,0,1.11,1.0327,26.3306,62049463.21,46.0746,1.3641,29.6472,62995489.93,2842.0,8.4179,12.2275,21464.0,2.875,0.684,42.1408,1.4214,5.2344
0.0,125.3994,0,0.5274,0.4132,5.8116,602067660.21,88.6348,3.018,44.3612,475251923.52,75295.0,-29.109,-11.5012,15276.0,1.2803,1.7186,79.7306,1.7973,7.697
0.0,144.6341,0,1.45,1.7311,15.7389,1000039507.51,74.7384,2.9268,40.8774,1190472137.58,57803.0,19.2698,4.2962,11898.0,1.8968,1.2407,69.14,1.6914,13.1035
0.0,185.4057,0,0.73,1.2624,9.9865,204879303.88,60.3686,1.0962,35.0378,352625711.25,20268.0,134.672,3.8827,13782.0,4.248,1.0816,53.9358,1.5394,0.1422
0.0,1248.2642,0,0.27,-0.0092,14.3101,116156628.61,8.2996,0.2443,7.4169,-3948714.56,22148.0,-23.0261,-5.6821,19311.0,0.8959,0.523,8.0111,1.0801,-4.0179
0.0,300.1031,0,0.23,0.3303,4.4088,109216722.38,36.8377,0.4535,24.9936,155737408.39,14518.0,-2.5445,31.9602,32475.0,3.2177,0.9055,33.3219,1.3332,18.5342
0.0,1216.8059,0,1.47,1.1285,19.5901,138104002.67,8.5113,2.7349,7.5348,118407360.77,10847.0,9.3638,7.8766,9673.0,14.1874,0.5306,8.1487,1.0815,8.813
0.0,129.241,0,0.01,0.3639,0.358,4115489.81,105.4201,0.4095,43.5835,195642182.13,44990.0,-63.3223,7.0216,11949.0,1.122,1.6498,77.253,1.7725,5.5038
0.0,349.9397,0,0.54,0.3104,10.1848,43056850.34,28.9229,1.1688,22.2252,24859998.94,7425.0,-27.8713,49.3793,10785.0,2.1039,0.9873,28.5764,1.2858,59.4586
0.0,103.2679,0,2.8461,4.3649,10.4493,445273101.28,113.9244,7.8901,49.1962,684645956.75,23941.0,13.1547,14.4301,6552.0,6.2752,1.8467,96.8355,1.9684,8.7861
0.0,188.476,0,0.15,0.0783,1.3588,233082934.25,55.1829,3.865,32.574,119708759.95,66090.0,-93.6284,-25.9659,23146.0,5.4669,0.375,48.3108,1.4831,-13.9867
0.0,201.6662,0,0.16,0.6678,4.5633,25118302.46,55.8408,1.1103,32.6761,104174515.04,10302.0,-34.2932,-1.8232,15143.0,2.0178,1.1947,48.5358,1.4854,12.3472
0.0,28.5878,1,-0.45,1.4847,-6.365,-1281289649.82,451.7624,0.2585,73.4575,4389949308.82,142995.0,-1038.0098,-16.8596,20678.0,1.8022,1.4875,276.7542,3.7675,-4.6935
0.0,11.2907,0,-0.3253,-0.1774,-20.7627,-356320991.19,-785.0864,0.2466,76.1392,-203459031.62,117854.0,-7.6223,12.862,9733.0,1.2908,3.4903,319.0967,4.191,-2.395
0.0,175.695,0,0.67,0.8414,13.6247,408045340.42,59.5914,1.8431,35.8335,515342436.01,17144.0,13.0675,2.2595,35726.0,0.837,1.4268,55.8447,1.5584,7.2678
0.0,177.3698,0,0.2572,1.0442,3.1123,106063806.49,76.3392,1.2197,34.8436,430750196.2,40197.0,126.7287,12.1557,10263.0,3.7037,1.0496,53.4768,1.5348,11.487
0.0,1302.7231,1,0.03,0.2404,5.1796,15337378.72,8.865,1.0376,6.901,130796495.28,20397.0,197.4925,-34.6218,26671.0,1.1228,0.266,7.4126,1.0741,-0.7089
0.0,113.739,0,1.71,1.8019,18.1985,1031227318.67,103.2228,2.892,46.5759,1084971497.35,10834.0,70.4323,38.1776,55579.0,3.1479,1.1087,87.1814,1.8718,24.1852
0.0,243.916,0,0.24,0.5653,11.9614,222007881.42,52.1637,1.1654,27.3106,534348648.61,19741.0,-33.8834,-1.9973,47878.0,1.8417,0.6143,37.5716,1.3757,13.6512
0.0,1354.1268,1,0.68,0.9701,42.1031,105583391.05,8.9334,2.0065,6.7738,150366030.87,11942.0,1780.9116,198.4631,12979.0,1.9151,0.4592,7.266,1.0727,81.3438
0.0,74.0637,1,0.69,1.4135,22.5563,1165816477.2,-221.0797,1.3465,55.8176,2372203370.67,39792.0,2.1259,0.0564,42176.0,2.4102,0.5999,126.3344,2.2633,6.93
0.0,40.8529,0,0.65,2.2972,26.7676,296335571.13,2274.8549,0.7914,68.3387,1056037366.26,10111.0,42.167,22.477,45465.0,2.1158,0.6171,215.8428,3.1584,22.1753
0.0,125.6114,0,-0.45,0.1275,-9.1665,-308930959.01,117.29,0.6123,42.4236,86746377.43,31931.0,-1646.5124,-32.3887,21299.0,2.4351,1.2327,73.6824,1.7368,-12.5881
0.0,109.9267,0,2.47,4.6574,52.2431,1047707556.86,91.8192,6.5884,45.7639,1974377745.42,22308.0,-7.7746,2.9393,19003.0,8.209,0.5615,84.379,1.8438,18.52
0.0,11.2625,1,0.39,3.2078,34.458,4926373588.18,936.805,11.8519,82.7967,40553550528.95,147321.0,3.1167,3.3875,85813.0,2.7741,0.3984,481.2823,5.8128,-2.0312
0.0,330.4705,0,0.05,0.3581,2.3088,52282915.27,33.5752,0.5675,23.2028,410198783.21,28671.0,28.0934,14.0057,39958.0,0.6572,0.8251,30.213,1.3021,10.3742
0.0,82.9879,0,0.55,0.8333,3.9093,219789407.07,137.7428,0.7846,54.6484,334156332.66,38262.0,56.4336,-2.4486,10480.0,1.2814,2.9292,120.4995,2.205,-10.1066
0.0,65.942,0,0.5382,1.1273,11.6967,182995822.98,156.2444,0.6271,47.5002,383293184.51,19207.0,388.4186,18.7356,17702.0,0.0035,3.6781,90.4771,1.9048,14.1026
0.0,42.148,0,1.03,2.7868,6.6521,1166498182.43,1532.2193,2.6319,67.1144,3173848332.73,28880.0,15.0464,15.4522,39436.0,1.1896,3.7637,204.0848,3.0408,18.9304
0.0,100.8274,0,0.7,-2.021,10.8257,58504104.52,101.4628,0.7896,49.0875,-188146019.14,5883.0,-29.2264,30.2677,15824.0,4.7963,0.9443,96.4153,1.9642,44.4562
0.0,2588.4551,0,0.04,0.0652,6.7333,5914715.05,3.9776,0.0608,3.7194,10444302.81,4581.0,-67.0349,-3.7064,34987.0,0.2266,0.4046,3.8631,1.0386,-9.7942
0.0,21.3617,1,0.5,-3.6438,3.7926,728579065.99,485.23,16.5388,82.3983,-5303754078.67,40139.0,4.388,-31.4956,36263.0,2.6536,1.957,468.1284,5.6813,-2.2032
0.0,34.0506,1,-0.56,-0.063,-8.1769,-458244969.3,688.7203,0.6987,74.4644,-51631811.58,55589.0,74.1309,-11.0994,14742.0,1.6306,2.9832,291.6099,3.9161,-17.9778
0.0,43.0492,0,0.521,1.2185,4.0184,2024064888.8,282.5733,1.3071,68.0277,4747245920.42,96360.0,-60.0852,15.8308,40433.0,2.2248,1.606,212.7703,3.1277,8.4943
0.0,74.5716,0,0.04,0.5544,-0.1612,54459990.18,144.6341,0.027,57.2831,777022069.79,67976.0,-79.262,3.62,20618.0,1.1907,1.2239,134.0993,2.341,17.3457
0.0,119.9618,0,0.33,0.3523,5.4072,55082571.32,94.5817,2.9111,45.4624,57270142.61,8877.0,-55.863,5.866,18310.0,5.0519,0.4775,83.3599,1.8336,3.8697
0.0,317.7383,0,0.36,0.0928,12.1489,85485730.67,37.1348,0.8776,23.8456,22858839.59,48199.0,69.8256,8.7036,5113.0,2.4192,0.7944,31.3122,1.3131,13.6897
0.0,586.6301,1,0.4107,0.1811,17.283,187128774.25,18.008,1.5653,14.4967,91507599.6,44930.0,11.1622,12.3538,11245.0,3.7707,0.5694,16.9545,1.1695,17.8808
0.0,79.8907,0,2.81,2.0558,7.0145,1546735979.88,138.3465,2.0416,55.2565,1141042734.59,26348.0,32.9012,46.7096,21065.0,4.7278,3.0365,123.4961,2.235,47.7013
0.0,41.9524,0,0.67,0.7837,3.0118,172717009.49,379.0533,0.3686,69.0164,200753928.59,16860.0,101.302,8.5371,15193.0,1.1788,3.2014,222.7509,3.2275,29.3458
0.0,103.8784,1,-0.19,0.4663,-1.2084,-1080642485.37,104.1441,1.3755,47.3703,2666367319.41,165236.0,-674.7763,8.1547,34608.0,1.1522,3.088,90.0068,1.9001,16.1406
0.0,24.3491,1,0.1351,0.3807,1.4596,30666596.01,515.6514,1.3916,79.1576,86422926.96,33757.0,19.5173,-8.7079,6725.0,1.58,7.3443,379.7911,4.7979,-0.6342
0.0,69.3078,0,0.9017,-1.1045,7.9797,479722222.22,161.0765,2.037,58.6367,-588469172.69,13852.0,10.7746,9.1432,38462.0,1.9175,2.0712,141.7602,2.4176,20.647
0.0,101.1803,1,0.47,0.563,8.0388,135008519.87,114.6779,0.8765,46.8674,160701795.49,35196.0,-7.4164,11.1983,8110.0,0.9106,1.6591,88.2082,1.8821,16.1898
0.0,259.3569,0,-0.237,1.2747,-3.1857,-93278937.07,43.8366,0.9558,27.7706,511149243.31,11720.0,72.9469,12.0517,34213.0,4.6576,1.0572,38.4477,1.3845,4.0713
0.0,580.6097,0,1.3512,-0.4997,7.9958,108099109.54,17.5214,1.6766,14.6909,-39975262.21,7427.0,30.7223,20.5014,10772.0,14.2576,1.1032,17.2207,1.1722,22.7955
0.0,155.4424,0,0.29,0.5736,5.9195,22029632.5,67.7355,1.0943,38.3447,47409995.71,3783.0,-62.4191,-24.1133,21849.0,1.971,1.475,62.192,1.6219,13.7432
0.0,131.6731,0,-0.5243,0.4811,-9.5895,-84202139.5,95.0129,1.5576,41.191,77259138.46,34113.0,31.1754,-14.057,4708.0,4.4647,1.0124,70.042,1.7004,-6.7998
0.0,1.217,1,0.0493,1.4812,-0.0802,9071266.26,-15327.8123,2.3112,90.922,272740477.45,7380.0,2.0289,3.2104,24950.0,4.1344,13.8577,1001.5702,11.0157,31.0801
0.0,118.9045,0,0.91,1.7739,8.549,72646859.0,93.0006,6.3976,45.635,141912239.45,10182.0,61.3223,30.4637,7857.0,5.5081,1.0687,83.9419,1.8394,22.1392
0.0,73.5908,0,0.68,1.3607,9.2773,108948843.27,166.958,1.1088,52.1158,217719550.49,11709.0,50.3066,22.0565,13665.0,2.1083,2.1938,108.8372,2.0884,30.7111
0.0,228.4344,0,0.23,0.639,8.2483,106452669.85,61.1361,3.379,29.803,299015343.95,34205.0,-14.5746,2.2404,13681.0,7.2168,0.4392,42.4561,1.4246,6.4234
0.0,40.739,1,0.62,4.2241,26.6914,264777678.08,250.3861,0.5925,58.5551,1806066563.07,17445.0,-41.0177,-23.8311,24509.0,2.3896,0.5313,141.2845,2.4128,-9.1065
0.0,38.9351,1,-0.88,-1.0338,-42.3767,-269419361.74,319.2071,1.3482,71.9157,-316649274.19,24953.0,-701.5032,102.3328,12274.0,2.4405,0.5041,256.0713,3.5607,26.1272
0.0,56.4735,0,0.0293,0.543,2.7484,50749457.11,360.8963,0.2366,62.1547,940539466.89,17320.0,-82.756,-7.1552,99999.0,-0.0135,0.4482,164.2333,2.6423,-5.0621
0.0,65.1467,0,1.42,2.3738,12.9627,4789491448.24,181.3026,1.8306,60.5256,7996401776.66,49307.0,55.8201,11.9976,68320.0,1.3253,1.7422,153.3286,2.5333,56.7463
0.0,47.8584,0,0.01,-0.1292,26.9753,31686139.99,219.6968,3.8308,67.6323,-348973468.43,61255.0,-91.0545,-27.3763,44078.0,0.2508,0.1597,208.9499,3.0895,-12.006
0.0,83.328,0,0.035,0.2907,2.0841,48616231.87,161.1255,0.2583,53.7951,405326974.82,43230.0,38.3457,-25.9658,32250.0,0.5189,0.2016,116.4271,2.1643,-16.9667
0.0,376.5876,0,0.2,0.5619,7.3755,88549878.33,32.0081,2.7589,19.5925,309067288.2,14700.0,5.6231,-2.1595,37417.0,3.2752,0.763,24.3665,1.2437,14.2325
0.0,121.7714,0,0.34,1.0694,6.5645,102689999.32,89.3496,0.5836,45.0484,319508960.95,18403.0,-47.509,-17.7903,16235.0,3.4329,0.8573,81.9784,1.8198,7.8267
0.0,420.7893,0,0.62,1.6301,20.9067,40877390.16,28.2525,0.4038,19.2016,107686556.8,6421.0,20.167,18.2417,10289.0,6.6855,0.3728,23.7649,1.2376,23.1835
0.0,123.7091,0,0.0181,0.4453,0.4773,13616678.06,87.3805,0.23,43.3141,337774160.17,81384.0,-66.8033,-9.6536,9264.0,1.6972,5.6135,76.4107,1.7641,-6.5797
0.0,25.696,0,-0.21,-0.0658,-35.2757,-2056747472.44,-16339.5518,0.0498,78.5821,-657693036.56,57908.0,-60.529,42.7312,172644.0,0.7849,1.4203,366.8999,4.669,-12.481
0.0,106.9711,0,1.42,2.0233,7.1756,116005491.02,133.2379,4.2149,48.3159,165402589.76,6310.0,-26.3431,7.7945,12956.0,5.5321,1.5403,93.4832,1.9348,21.0128
0.0,92.3581,1,0.6217,0.9915,9.9087,423332778.1,116.2083,3.1992,50.5689,838237950.97,20496.0,38.8303,20.103,41248.0,2.4425,1.8792,102.302,2.023,254.9393
0.0,146.623,0,0.42,1.1286,9.2526,563692826.17,70.415,2.3474,40.494,1517765705.55,45956.0,-19.5307,-6.6617,29262.0,2.9767,0.9688,68.0503,1.6805,40.3835
0.0,60.0604,0,2.3888,5.1086,17.218,10702710662.39,220.482,4.2199,54.2821,25812076255.51,351656.0,-36.4121,1.7942,14368.0,2.144,1.6297,118.7327,2.1873,30.0623
0.0,59.4597,1,0.222,-0.6338,4.8316,58219917.79,204.6385,0.5744,59.4978,-166177318.47,13266.0,-29.8793,-13.8867,19766.0,2.0079,1.8255,146.8999,2.469,9.0167
0.0,95.9355,0,0.7953,1.0049,11.5468,5173297761.78,143.4057,0.6175,51.5551,6597701021.75,186049.0,-52.8856,3.4783,35290.0,0.0258,2.126,106.42,2.0642,59.558
0.0,273.773,1,0.15,0.3418,8.4476,86745811.91,37.0765,0.7984,25.9817,215575370.16,39695.0,8.6911,4.1063,15661.0,1.9156,0.7387,35.1018,1.351,8.5412
0.0,36.0622,1,0.578,0.9536,3.8784,761483210.71,301.8796,5.5807,72.7685,1368142468.31,67036.0,23.7719,40.9193,21401.0,1.8827,3.6608,267.2218,3.6722,21.1675
0.0,42.4299,0,2.05,2.0384,7.2623,3350891340.06,275.9869,6.1557,64.3616,3485888093.33,217533.0,-20.8446,5.1881,7861.0,9.3871,2.204,180.5966,2.806,46.2708
0.0,367.3338,0,1.18,1.9956,18.6358,272331760.05,28.5778,6.3548,21.398,463205988.44,27665.0,-66.7966,-33.025,8390.0,5.6875,0.4096,27.2232,1.2722,-0.4765
0.0,91.0509,0,0.08,0.4446,0.0281,9361512.77,126.0909,0.617,52.3589,51228007.15,14295.0,102.97,67.9133,8060.0,6.5126,1.2998,109.9028,2.099,-2.4565
0.0,127.7851,0,0.68,-0.7002,3.8781,41201418.47,92.5287,3.2893,43.901,-50681992.57,16722.0,-41.5368,-10.6469,4329.0,8.2754,0.9872,78.2564,1.7826,3.6545
0.0,52.7879,1,1.75,3.0442,14.528,1429639839.06,-4512.6908,1.844,64.1321,2482050695.57,32218.0,29.8592,-2.5924,25307.0,2.9961,1.0907,178.8011,2.788,18.7916
0.0,275.0476,0,-0.0086,-0.0512,-1.3755,-8702150.84,37.0058,0.0796,26.6633,-51863732.31,81309.0,-115.4407,-2.9238,12447.0,1.9367,1.8425,36.3573,1.3636,12.2569
0.0,79.2587,0,1.2687,0.6185,9.3668,629322786.38,142.2901,1.1869,55.1041,309929601.62,17443.0,26.0465,23.303,28728.0,2.2829,1.6634,122.7374,2.2274,26.0005
0.0,93.6733,0,0.05,0.0428,1.5411,11585592.13,122.1448,1.2838,50.5894,9133098.81,31060.0,-97.9286,-16.5056,6871.0,2.734,0.5819,102.3859,2.0239,0.6418
0.0,321.3333,0,15.63,16.4559,40.7707,1125119212.35,32.4044,33.2474,20.9313,1185500983.67,21808.0,-26.5653,-19.0177,3303.0,19.4461,0.9914,26.4723,1.2647,15.1301
0.0,437.1041,0,1.27,1.3688,16.3716,114721428.17,24.1227,5.3027,18.6184,141501729.56,12705.0,12.7829,10.1515,8137.0,8.1317,0.8154,22.8778,1.2288,11.0602
0.0,8.4505,0,0.97,3.2688,46.9943,1742586000.0,1324.3255,2.8016,92.2016,5893864000.0,35100.0,11.7435,0.2109,51370.0,1.2835,0.2699,1182.3177,12.8232,2.5386
0.0,504.7894,0,2.57,2.4539,21.9419,146959201.9,20.1451,9.769,16.4274,140091445.87,20.0,29.235,29.4738,2854407.0,9.5501,0.7873,19.6564,1.1966,29.2253
0.0,357.6062,0,0.6444,0.8307,14.2911,43886869.03,28.9765,0.8641,21.7872,56580298.86,10848.0,-38.8555,-14.6202,6279.0,4.9086,0.6472,27.8563,1.2786,37.7874
0.0,125.1561,1,0.9213,0.1796,10.4914,78787023.97,82.9689,6.9578,43.5802,19406609.44,17410.0,2.358,6.1377,6205.0,7.7202,0.8825,77.2428,1.7724,10.1775
0.0,10.7845,1,-0.002,0.1413,0.4067,37594104.61,6992.393,2.2141,89.9294,268783756.94,44801.0,-40.3562,-9.3596,42450.0,0.9059,5.1495,892.9889,9.9299,-6.8455
0.0,154.0112,1,0.17,0.2203,5.5619,98167133.37,72.4031,0.7602,38.9709,130140846.3,44110.0,-56.5198,-11.9525,13393.0,0.1616,0.716,63.8562,1.6386,-1.5899
0.0,101.322,0,-0.5734,-0.0496,-51.398,-426675977.36,126.0025,0.5313,50.3078,-36880226.85,45913.0,-428.3836,-10.0165,16208.0,1.4604,0.6269,101.2387,2.0124,-12.5351
0.0,365.9148,0,0.5875,1.1543,11.9674,98500659.43,29.6359,6.5712,21.4631,196662827.54,20742.0,-0.8532,13.2521,8214.0,8.2618,0.5172,27.3288,1.2733,1.3495
0.0,31.336,1,0.54,-4.9785,39.5381,6427294103.14,329.7978,7.9496,76.1406,-47855599655.56,107438.0,10.1732,9.0774,89470.0,2.0949,0.1593,319.122,4.1912,-2.6745
0.0,572.0095,0,0.33,0.4499,22.9686,131037975.03,19.7569,1.5972,14.6046,179727606.93,12443.0,119.9001,46.4658,32108.0,0.0398,0.5423,17.1023,1.171,0.7866
0.0,358.2525,1,0.06,0.0258,6.7093,27627755.99,30.6593,0.3654,21.2908,12275078.45,43779.0,-46.8553,-1.1237,10849.0,1.7938,0.4839,27.05,1.2705,-11.8876
0.0,218.8413,0,0.48,1.1703,7.0175,73147951.97,50.0093,0.8634,31.3533,176909793.93,31452.0,15.156,20.9882,4806.0,3.4689,1.0045,45.6734,1.4567,12.6058
0.0,72.509,0,0.4866,-1.7529,2.1655,180053458.85,152.4157,0.4704,56.9782,-701184413.52,21619.0,-16.8584,-1.1201,18503.0,4.0832,2.2542,132.4405,2.3244,21.542
0.0,51.2007,0,2.14,3.7434,9.9492,7039490537.23,217.7507,2.0394,64.3453,12414145385.75,155919.0,27.3294,11.737,21269.0,4.1464,2.6035,180.4681,2.8047,46.6734
0.0,97.6085,1,0.07,-0.8456,22.7894,312273727.94,104.4397,1.2777,50.3464,-3988501865.19,97160.0,241.79,43.6253,48547.0,2.6083,0.0522,101.3951,2.014,-40.0904
0.0,272.3167,1,1.4881,2.228,47.6627,7913614646.24,39.6851,2.9405,25.2473,12104618721.68,241777.0,-50.1461,-29.802,22471.0,7.5025,0.7561,33.7745,1.3377,15.4684
0.0,8.9256,1,-0.112,0.3425,-4.2696,-205809683.71,3864.2518,0.3839,90.5178,630644683.04,86761.0,-347.6054,0.4763,21225.0,2.1567,5.5881,954.6117,10.5461,-5.3627
0.0,133.7676,1,0.16,0.0719,4.6724,341697914.47,79.2321,0.0181,42.6727,155208439.01,95071.0,-75.2863,-16.8919,22712.0,0.8784,1.0466,74.4371,1.7444,5.4151
0.0,-1.4034,1,-0.5382,-0.0016,-76.1792,-123791630.16,-1729.8197,0.0743,87.1645,-378252.61,25509.0,-327.1782,-27.7148,9016.0,0.5421,7.5505,679.0891,7.7909,4.5605
0.0,34.058,1,0.5948,-0.6122,3.395,577101231.03,319.1259,4.5093,74.3614,-593995562.59,56388.0,4.9291,19.0613,17207.0,2.0534,2.3686,290.0365,3.9004,28.3848
0.0,194.5156,0,-1.23,-0.2529,-62.1228,-977101919.56,77.7981,0.8661,33.958,-202251738.93,47005.0,-5671.2301,-36.0636,17016.0,1.5664,0.525,51.4188,1.5142,-5.7889
0.0,230.6258,0,0.279,0.4078,13.8568,173076512.15,48.2853,1.2242,30.2258,252941946.1,32945.0,211.5209,22.1181,18829.0,1.0136,0.6853,43.3194,1.4332,-1.4805
0.0,847.1444,0,0.0848,0.108,4.2879,26377739.76,15.2396,0.4935,10.5431,33748056.17,12047.0,-46.272,-13.9247,25936.0,1.2218,0.8766,11.7857,1.1179,8.7719
0.0,84.5948,0,0.17,-0.2784,0.0967,31622722.39,125.5902,1.323,53.0221,-62076157.51,20617.0,-93.9077,11.0056,10815.0,8.3661,1.2881,112.8662,2.1287,26.5162
0.0,71.809,0,0.18,0.6949,6.2197,64386769.13,197.9773,2.4252,55.2539,251587685.2,26803.0,-34.6851,50.0556,13507.0,1.1138,1.5612,123.4831,2.2348,20.9256
0.0,401.3122,0,0.1648,0.1166,6.4526,21540687.91,26.3762,0.4955,19.9477,15241366.22,13605.0,3.9253,-8.3874,9605.0,1.0802,0.622,24.9183,1.2492,-3.5761
0.0,104.3124,0,1.57,3.9477,11.7608,1438085856.85,112.4011,1.8226,47.7533,3673422090.88,11349.0,-2.02,-6.9637,81991.0,2.0723,1.4298,91.3996,1.914,8.8944
